source_group,relative_path,file_name,extension,size_mb,readable_type_guess,date_detected_in_name,suggested_phase,notes
UNKNOWN,descargar_datos.py,descargar_datos.py,py,0.001,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/descargar.py,descargar.py,py,0.007,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.20.tif.gz,chirps-v2.0.2019.12.20.tif.gz,tif.gz,3.8479,raster,2019-12-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.21.tif.gz,chirps-v2.0.2019.12.21.tif.gz,tif.gz,4.1371,raster,2019-12-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.22.tif.gz,chirps-v2.0.2019.12.22.tif.gz,tif.gz,3.6738,raster,2019-12-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.23.tif.gz,chirps-v2.0.2019.12.23.tif.gz,tif.gz,3.1315,raster,2019-12-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.24.tif.gz,chirps-v2.0.2019.12.24.tif.gz,tif.gz,2.8915,raster,2019-12-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.25.tif.gz,chirps-v2.0.2019.12.25.tif.gz,tif.gz,3.0126,raster,2019-12-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.26.tif.gz,chirps-v2.0.2019.12.26.tif.gz,tif.gz,2.9557,raster,2019-12-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.27.tif.gz,chirps-v2.0.2019.12.27.tif.gz,tif.gz,2.75,raster,2019-12-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.28.tif.gz,chirps-v2.0.2019.12.28.tif.gz,tif.gz,3.0234,raster,2019-12-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.29.tif.gz,chirps-v2.0.2019.12.29.tif.gz,tif.gz,3.2182,raster,2019-12-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.30.tif.gz,chirps-v2.0.2019.12.30.tif.gz,tif.gz,3.1547,raster,2019-12-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2019/12/chirps-v2.0.2019.12.31.tif.gz,chirps-v2.0.2019.12.31.tif.gz,tif.gz,2.9843,raster,2019-12-31,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.01.tif.gz,chirps-v2.0.2020.01.01.tif.gz,tif.gz,3.2282,raster,2020-01-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.02.tif.gz,chirps-v2.0.2020.01.02.tif.gz,tif.gz,3.0094,raster,2020-01-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.03.tif.gz,chirps-v2.0.2020.01.03.tif.gz,tif.gz,2.9554,raster,2020-01-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.04.tif.gz,chirps-v2.0.2020.01.04.tif.gz,tif.gz,2.8947,raster,2020-01-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.05.tif.gz,chirps-v2.0.2020.01.05.tif.gz,tif.gz,3.1687,raster,2020-01-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.06.tif.gz,chirps-v2.0.2020.01.06.tif.gz,tif.gz,3.1432,raster,2020-01-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.07.tif.gz,chirps-v2.0.2020.01.07.tif.gz,tif.gz,2.8703,raster,2020-01-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.08.tif.gz,chirps-v2.0.2020.01.08.tif.gz,tif.gz,3.0803,raster,2020-01-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.09.tif.gz,chirps-v2.0.2020.01.09.tif.gz,tif.gz,2.9743,raster,2020-01-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.10.tif.gz,chirps-v2.0.2020.01.10.tif.gz,tif.gz,3.0555,raster,2020-01-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.11.tif.gz,chirps-v2.0.2020.01.11.tif.gz,tif.gz,3.2013,raster,2020-01-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.12.tif.gz,chirps-v2.0.2020.01.12.tif.gz,tif.gz,2.7743,raster,2020-01-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.13.tif.gz,chirps-v2.0.2020.01.13.tif.gz,tif.gz,2.7065,raster,2020-01-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.14.tif.gz,chirps-v2.0.2020.01.14.tif.gz,tif.gz,2.5157,raster,2020-01-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.15.tif.gz,chirps-v2.0.2020.01.15.tif.gz,tif.gz,2.9861,raster,2020-01-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.16.tif.gz,chirps-v2.0.2020.01.16.tif.gz,tif.gz,3.0535,raster,2020-01-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.17.tif.gz,chirps-v2.0.2020.01.17.tif.gz,tif.gz,3.2759,raster,2020-01-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.18.tif.gz,chirps-v2.0.2020.01.18.tif.gz,tif.gz,3.126,raster,2020-01-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.19.tif.gz,chirps-v2.0.2020.01.19.tif.gz,tif.gz,2.6856,raster,2020-01-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.20.tif.gz,chirps-v2.0.2020.01.20.tif.gz,tif.gz,2.7734,raster,2020-01-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.21.tif.gz,chirps-v2.0.2020.01.21.tif.gz,tif.gz,3.2304,raster,2020-01-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.22.tif.gz,chirps-v2.0.2020.01.22.tif.gz,tif.gz,3.3108,raster,2020-01-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.23.tif.gz,chirps-v2.0.2020.01.23.tif.gz,tif.gz,3.0977,raster,2020-01-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.24.tif.gz,chirps-v2.0.2020.01.24.tif.gz,tif.gz,3.1914,raster,2020-01-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.25.tif.gz,chirps-v2.0.2020.01.25.tif.gz,tif.gz,2.6748,raster,2020-01-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.26.tif.gz,chirps-v2.0.2020.01.26.tif.gz,tif.gz,2.812,raster,2020-01-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.27.tif.gz,chirps-v2.0.2020.01.27.tif.gz,tif.gz,2.6284,raster,2020-01-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.28.tif.gz,chirps-v2.0.2020.01.28.tif.gz,tif.gz,2.6893,raster,2020-01-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.29.tif.gz,chirps-v2.0.2020.01.29.tif.gz,tif.gz,2.8674,raster,2020-01-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.30.tif.gz,chirps-v2.0.2020.01.30.tif.gz,tif.gz,2.9045,raster,2020-01-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/01/chirps-v2.0.2020.01.31.tif.gz,chirps-v2.0.2020.01.31.tif.gz,tif.gz,3.0887,raster,2020-01-31,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.01.tif.gz,chirps-v2.0.2020.02.01.tif.gz,tif.gz,3.0767,raster,2020-02-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.02.tif.gz,chirps-v2.0.2020.02.02.tif.gz,tif.gz,3.0766,raster,2020-02-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.03.tif.gz,chirps-v2.0.2020.02.03.tif.gz,tif.gz,3.3165,raster,2020-02-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.04.tif.gz,chirps-v2.0.2020.02.04.tif.gz,tif.gz,3.5411,raster,2020-02-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.05.tif.gz,chirps-v2.0.2020.02.05.tif.gz,tif.gz,3.2102,raster,2020-02-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.06.tif.gz,chirps-v2.0.2020.02.06.tif.gz,tif.gz,3.1023,raster,2020-02-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.07.tif.gz,chirps-v2.0.2020.02.07.tif.gz,tif.gz,2.7565,raster,2020-02-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.08.tif.gz,chirps-v2.0.2020.02.08.tif.gz,tif.gz,2.6504,raster,2020-02-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.09.tif.gz,chirps-v2.0.2020.02.09.tif.gz,tif.gz,2.7358,raster,2020-02-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.10.tif.gz,chirps-v2.0.2020.02.10.tif.gz,tif.gz,3.009,raster,2020-02-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.11.tif.gz,chirps-v2.0.2020.02.11.tif.gz,tif.gz,3.1186,raster,2020-02-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.12.tif.gz,chirps-v2.0.2020.02.12.tif.gz,tif.gz,3.0328,raster,2020-02-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.13.tif.gz,chirps-v2.0.2020.02.13.tif.gz,tif.gz,3.0764,raster,2020-02-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.14.tif.gz,chirps-v2.0.2020.02.14.tif.gz,tif.gz,2.7925,raster,2020-02-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.15.tif.gz,chirps-v2.0.2020.02.15.tif.gz,tif.gz,2.9267,raster,2020-02-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.16.tif.gz,chirps-v2.0.2020.02.16.tif.gz,tif.gz,3.1293,raster,2020-02-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.17.tif.gz,chirps-v2.0.2020.02.17.tif.gz,tif.gz,2.6899,raster,2020-02-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.18.tif.gz,chirps-v2.0.2020.02.18.tif.gz,tif.gz,3.1077,raster,2020-02-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2020/02/chirps-v2.0.2020.02.19.tif.gz,chirps-v2.0.2020.02.19.tif.gz,tif.gz,3.2701,raster,2020-02-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
